cloud,region,instance_type,pricing_tier,payment_option,cost_per_hour,currency,source,fetched_at
AZURE,uksouth,Standard_E4ads_v6,reserved_3y,NA,0.128272,USD,Azure Retail Prices API,2025-12-18T04:45:37.478648
AZURE,uksouth,Standard_E4ads_v6,spot,NA,0.04056,USD,Azure Retail Prices API,2025-12-18T04:45:35.129047
AZURE,uksouth,Standard_E4as_v4,on_demand,NA,0.296,USD,Azure Retail Prices API,2025-12-18T04:45:35.128355
AZURE,uksouth,Standard_E4as_v4,reserved_1y,NA,0.174087,USD,Azure Retail Prices API,2025-12-18T04:45:37.476920
AZURE,uksouth,Standard_E4as_v4,reserved_3y,NA,0.111301,USD,Azure Retail Prices API,2025-12-18T04:45:37.476923
AZURE,uksouth,Standard_E4as_v4,spot,NA,0.03552,USD,Azure Retail Prices API,2025-12-18T04:45:35.129032
AZURE,uksouth,Standard_E4as_v5,on_demand,NA,0.45,USD,Azure Retail Prices API,2025-12-18T04:45:35.128451
AZURE,uksouth,Standard_E4as_v5,reserved_1y,NA,0.156963,USD,Azure Retail Prices API,2025-12-18T04:45:37.477116
AZURE,uksouth,Standard_E4as_v5,reserved_3y,NA,0.101065,USD,Azure Retail Prices API,2025-12-18T04:45:37.477133
AZURE,uksouth,Standard_E4as_v5,spot,NA,0.03192,USD,Azure Retail Prices API,2025-12-18T04:45:35.128352
AZURE,uksouth,Standard_E4d_v4,on_demand,NA,0.338,USD,Azure Retail Prices API,2025-12-18T04:45:35.129193
AZURE,uksouth,Standard_E4d_v4,reserved_1y,NA,0.198744,USD,Azure Retail Prices API,2025-12-18T04:45:37.477816
AZURE,uksouth,Standard_E4d_v4,reserved_3y,NA,0.127093,USD,Azure Retail Prices API,2025-12-18T04:45:37.477842
AZURE,uksouth,Standard_E4d_v4,spot,NA,0.04056,USD,Azure Retail Prices API,2025-12-18T04:45:35.129132
AZURE,uksouth,Standard_E4ds_v4,on_demand,NA,0.338,USD,Azure Retail Prices API,2025-12-18T04:45:35.128302
AZURE,uksouth,Standard_E4ds_v4,reserved_1y,NA,0.198744,USD,Azure Retail Prices API,2025-12-18T04:45:37.476843
AZURE,uksouth,Standard_E4ds_v4,reserved_3y,NA,0.127093,USD,Azure Retail Prices API,2025-12-18T04:45:37.476846
AZURE,uksouth,Standard_E4ds_v4,spot,NA,0.04056,USD,Azure Retail Prices API,2025-12-18T04:45:35.129666
AZURE,uksouth,Standard_E4ds_v5,on_demand,NA,0.338,USD,Azure Retail Prices API,2025-12-18T04:45:35.129905
AZURE,uksouth,Standard_E4ds_v5,reserved_1y,NA,0.199429,USD,Azure Retail Prices API,2025-12-18T04:45:37.478817
AZURE,uksouth,Standard_E4ds_v5,reserved_3y,NA,0.128425,USD,Azure Retail Prices API,2025-12-18T04:45:37.478819
AZURE,uksouth,Standard_E4ds_v5,spot,NA,0.04056,USD,Azure Retail Prices API,2025-12-18T04:45:35.129986
AZURE,uksouth,Standard_E4ds_v6,on_demand,NA,0.384,USD,Azure Retail Prices API,2025-12-18T04:45:35.128612
AZURE,uksouth,Standard_E4ds_v6,reserved_1y,NA,0.238128,USD,Azure Retail Prices API,2025-12-18T04:45:37.477225
AZURE,uksouth,Standard_E4ds_v6,reserved_3y,NA,0.14981,USD,Azure Retail Prices API,2025-12-18T04:45:37.477228
AZURE,uksouth,Standard_E4ds_v6,spot,NA,0.04608,USD,Azure Retail Prices API,2025-12-18T04:45:35.128428
AZURE,uksouth,Standard_E4pds_v6,on_demand,NA,0.27,USD,Azure Retail Prices API,2025-12-18T04:45:35.128891
AZURE,uksouth,Standard_E4pds_v6,reserved_1y,NA,0.159018,USD,Azure Retail Prices API,2025-12-18T04:45:37.477429
AZURE,uksouth,Standard_E4pds_v6,reserved_3y,NA,0.102435,USD,Azure Retail Prices API,2025-12-18T04:45:37.477432
AZURE,uksouth,Standard_E4pds_v6,spot,NA,0.0324,USD,Azure Retail Prices API,2025-12-18T04:45:35.129391
AZURE,uksouth,Standard_E4ps_v6,on_demand,NA,0.212,USD,Azure Retail Prices API,2025-12-18T04:45:35.128522
AZURE,uksouth,Standard_E4ps_v6,reserved_1y,NA,0.125342,USD,Azure Retail Prices API,2025-12-18T04:45:37.477085
AZURE,uksouth,Standard_E4ps_v6,reserved_3y,NA,0.080708,USD,Azure Retail Prices API,2025-12-18T04:45:37.477087
AZURE,uksouth,Standard_E4ps_v6,spot,NA,0.02544,USD,Azure Retail Prices API,2025-12-18T04:45:35.129966
AZURE,uksouth,Standard_E4s_v4,on_demand,NA,0.296,USD,Azure Retail Prices API,2025-12-18T04:45:35.128338
AZURE,uksouth,Standard_E4s_v4,reserved_1y,NA,0.174087,USD,Azure Retail Prices API,2025-12-18T04:45:37.476901
AZURE,uksouth,Standard_E4s_v4,reserved_3y,NA,0.111301,USD,Azure Retail Prices API,2025-12-18T04:45:37.476904
AZURE,uksouth,Standard_E4s_v4,spot,NA,0.03552,USD,Azure Retail Prices API,2025-12-18T04:45:35.128489
AZURE,uksouth,Standard_E4s_v5,on_demand,NA,0.296,USD,Azure Retail Prices API,2025-12-18T04:45:35.128597
AZURE,uksouth,Standard_E4s_v5,reserved_1y,NA,0.174658,USD,Azure Retail Prices API,2025-12-18T04:45:37.477200
AZURE,uksouth,Standard_E4s_v5,reserved_3y,NA,0.109513,USD,Azure Retail Prices API,2025-12-18T04:45:37.477203
AZURE,uksouth,Standard_E4s_v5,spot,NA,0.03552,USD,Azure Retail Prices API,2025-12-18T04:45:35.129779
AZURE,uksouth,Standard_E64_v3,on_demand,NA,4.264,USD,Azure Retail Prices API,2025-12-18T04:45:35.129705
AZURE,uksouth,Standard_E64_v3,reserved_1y,NA,2.766438,USD,Azure Retail Prices API,2025-12-18T04:45:37.478616
AZURE,uksouth,Standard_E64_v3,reserved_3y,NA,1.769026,USD,Azure Retail Prices API,2025-12-18T04:45:37.478619
AZURE,uksouth,Standard_E64_v3,spot,NA,0.51168,USD,Azure Retail Prices API,2025-12-18T04:45:35.128214
AZURE,uksouth,Standard_E64a_v4,on_demand,NA,4.736,USD,Azure Retail Prices API,2025-12-18T04:45:35.129685
AZURE,uksouth,Standard_E64a_v4,reserved_1y,NA,2.784817,USD,Azure Retail Prices API,2025-12-18T04:45:37.478587
AZURE,uksouth,Standard_E64a_v4,reserved_3y,NA,1.780746,USD,Azure Retail Prices API,2025-12-18T04:45:37.478590
AZURE,uksouth,Standard_E64a_v4,spot,NA,0.56832,USD,Azure Retail Prices API,2025-12-18T04:45:35.128460
AZURE,uksouth,Standard_E64ads_v5,on_demand,NA,4.928,USD,Azure Retail Prices API,2025-12-18T04:45:35.128295
AZURE,uksouth,Standard_E64ads_v5,reserved_1y,NA,2.907534,USD,Azure Retail Prices API,2025-12-18T04:45:37.476826
AZURE,uksouth,Standard_E64ads_v5,reserved_3y,NA,1.872641,USD,Azure Retail Prices API,2025-12-18T04:45:37.476830
AZURE,uksouth,Standard_E64ads_v5,spot,NA,0.59136,USD,Azure Retail Prices API,2025-12-18T04:45:35.129155
AZURE,uksouth,Standard_E64ads_v6,on_demand,NA,5.402,USD,Azure Retail Prices API,2025-12-18T04:45:35.129095
AZURE,uksouth,Standard_E64ads_v6,reserved_1y,NA,3.186986,USD,Azure Retail Prices API,2025-12-18T04:45:37.477671
AZURE,uksouth,Standard_E64ads_v6,reserved_3y,NA,2.052626,USD,Azure Retail Prices API,2025-12-18T04:45:37.477676
AZURE,uksouth,Standard_E64ads_v6,spot,NA,0.64824,USD,Azure Retail Prices API,2025-12-18T04:45:35.129433
AZURE,uksouth,Standard_E64as_v4,on_demand,NA,4.736,USD,Azure Retail Prices API,2025-12-18T04:45:35.128265
AZURE,uksouth,Standard_E64as_v4,reserved_1y,NA,2.784817,USD,Azure Retail Prices API,2025-12-18T04:45:37.476787
AZURE,uksouth,Standard_E64as_v4,reserved_3y,NA,1.780746,USD,Azure Retail Prices API,2025-12-18T04:45:37.476792
AZURE,uksouth,Standard_E64as_v4,spot,NA,0.56832,USD,Azure Retail Prices API,2025-12-18T04:45:35.129891
AZURE,uksouth,Standard_E64as_v5,on_demand,NA,4.256,USD,Azure Retail Prices API,2025-12-18T04:45:35.128831
AZURE,uksouth,Standard_E64as_v5,reserved_1y,NA,2.511073,USD,Azure Retail Prices API,2025-12-18T04:45:37.477389
AZURE,uksouth,Standard_E64as_v5,reserved_3y,NA,1.617275,USD,Azure Retail Prices API,2025-12-18T04:45:37.477392
AZURE,uksouth,Standard_E64as_v5,spot,NA,0.51072,USD,Azure Retail Prices API,2025-12-18T04:45:35.128632
AZURE,uksouth,Standard_E64d_v4,on_demand,NA,5.408,USD,Azure Retail Prices API,2025-12-18T04:45:35.129462
AZURE,uksouth,Standard_E64d_v4,reserved_1y,NA,3.179909,USD,Azure Retail Prices API,2025-12-18T04:45:37.478289
AZURE,uksouth,Standard_E64d_v4,reserved_3y,NA,2.033409,USD,Azure Retail Prices API,2025-12-18T04:45:37.478294
AZURE,uksouth,Standard_E64d_v4,spot,NA,0.64896,USD,Azure Retail Prices API,2025-12-18T04:45:35.128629
AZURE,uksouth,Standard_E64ds_v4,on_demand,NA,5.408,USD,Azure Retail Prices API,2025-12-18T04:45:35.128914
AZURE,uksouth,Standard_E64ds_v4,reserved_1y,NA,3.179909,USD,Azure Retail Prices API,2025-12-18T04:45:37.477452
AZURE,uksouth,Standard_E64ds_v4,reserved_3y,NA,2.033409,USD,Azure Retail Prices API,2025-12-18T04:45:37.477455
AZURE,uksouth,Standard_E64ds_v4,spot,NA,0.64896,USD,Azure Retail Prices API,2025-12-18T04:45:35.129450
AZURE,uksouth,Standard_E64ds_v5,on_demand,NA,5.408,USD,Azure Retail Prices API,2025-12-18T04:45:35.129486
AZURE,uksouth,Standard_E64ds_v5,reserved_1y,NA,3.190753,USD,Azure Retail Prices API,2025-12-18T04:45:37.478325
AZURE,uksouth,Standard_E64ds_v5,reserved_3y,NA,2.055023,USD,Azure Retail Prices API,2025-12-18T04:45:37.478331
AZURE,uksouth,Standard_E64ds_v5,spot,NA,0.64896,USD,Azure Retail Prices API,2025-12-18T04:45:35.128252
AZURE,uksouth,Standard_E64ds_v6,on_demand,NA,6.147,USD,Azure Retail Prices API,2025-12-18T04:45:35.128771
AZURE,uksouth,Standard_E64ds_v6,reserved_1y,NA,3.810845,USD,Azure Retail Prices API,2025-12-18T04:45:37.477332
AZURE,uksouth,Standard_E64ds_v6,reserved_3y,NA,2.397146,USD,Azure Retail Prices API,2025-12-18T04:45:37.477335
AZURE,uksouth,Standard_E64ds_v6,spot,NA,0.73764,USD,Azure Retail Prices API,2025-12-18T04:45:35.129627
AZURE,uksouth,Standard_E64pds_v6,on_demand,NA,4.314,USD,Azure Retail Prices API,2025-12-18T04:45:35.128961
AZURE,uksouth,Standard_E64pds_v6,reserved_1y,NA,2.544977,USD,Azure Retail Prices API,2025-12-18T04:45:37.477491
AZURE,uksouth,Standard_E64pds_v6,reserved_3y,NA,1.639155,USD,Azure Retail Prices API,2025-12-18T04:45:37.477494
AZURE,uksouth,Standard_E64pds_v6,spot,NA,0.51768,USD,Azure Retail Prices API,2025-12-18T04:45:35.129679
AZURE,uksouth,Standard_E64ps_v6,on_demand,NA,3.398,USD,Azure Retail Prices API,2025-12-18T04:45:35.129525
AZURE,uksouth,Standard_E64ps_v6,reserved_1y,NA,2.005023,USD,Azure Retail Prices API,2025-12-18T04:45:37.478413
AZURE,uksouth,Standard_E64ps_v6,reserved_3y,NA,1.2914,USD,Azure Retail Prices API,2025-12-18T04:45:37.478418
AZURE,uksouth,Standard_E64ps_v6,spot,NA,0.40776,USD,Azure Retail Prices API,2025-12-18T04:45:35.129558
AZURE,uksouth,Standard_E64s_v3,on_demand,NA,4.264,USD,Azure Retail Prices API,2025-12-18T04:45:35.129238
AZURE,uksouth,Standard_E64s_v3,reserved_1y,NA,2.766438,USD,Azure Retail Prices API,2025-12-18T04:45:37.477901
AZURE,uksouth,Standard_E64s_v3,reserved_3y,NA,1.769026,USD,Azure Retail Prices API,2025-12-18T04:45:37.477907
AZURE,uksouth,Standard_E64s_v3,spot,NA,0.51168,USD,Azure Retail Prices API,2025-12-18T04:45:35.128387
AZURE,uksouth,Standard_E64s_v4,on_demand,NA,4.736,USD,Azure Retail Prices API,2025-12-18T04:45:35.129498
AZURE,uksouth,Standard_E64s_v4,reserved_1y,NA,2.784817,USD,Azure Retail Prices API,2025-12-18T04:45:37.478363
AZURE,uksouth,Standard_E64s_v4,reserved_3y,NA,1.780746,USD,Azure Retail Prices API,2025-12-18T04:45:37.478368
AZURE,uksouth,Standard_E64s_v4,spot,NA,0.56832,USD,Azure Retail Prices API,2025-12-18T04:45:35.128472
AZURE,uksouth,Standard_E64s_v5,on_demand,NA,4.736,USD,Azure Retail Prices API,2025-12-18T04:45:35.129453
AZURE,uksouth,Standard_E64s_v5,reserved_1y,NA,2.794292,USD,Azure Retail Prices API,2025-12-18T04:45:37.478264
AZURE,uksouth,Standard_E64s_v5,reserved_3y,NA,1.752321,USD,Azure Retail Prices API,2025-12-18T04:45:37.478267
AZURE,uksouth,Standard_E64s_v5,spot,NA,0.56832,USD,Azure Retail Prices API,2025-12-18T04:45:35.129319
AZURE,uksouth,Standard_E80ids_v4,on_demand,NA,6.76,USD,Azure Retail Prices API,2025-12-18T04:45:35.129014
AZURE,uksouth,Standard_E80ids_v4,reserved_1y,NA,3.974886,USD,Azure Retail Prices API,2025-12-18T04:45:37.477545
AZURE,uksouth,Standard_E80ids_v4,reserved_3y,NA,2.541857,USD,Azure Retail Prices API,2025-12-18T04:45:37.477550
AZURE,uksouth,Standard_E80ids_v4,spot,NA,0.8112,USD,Azure Retail Prices API,2025-12-18T04:45:35.129385
AZURE,uksouth,Standard_E80is_v4,on_demand,NA,5.92,USD,Azure Retail Prices API,2025-12-18T04:45:35.128815
AZURE,uksouth,Standard_E80is_v4,reserved_1y,NA,3.481735,USD,Azure Retail Prices API,2025-12-18T04:45:37.477378
AZURE,uksouth,Standard_E80is_v4,reserved_3y,NA,2.226027,USD,Azure Retail Prices API,2025-12-18T04:45:37.477380
AZURE,uksouth,Standard_E80is_v4,spot,NA,0.7104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128652
AZURE,uksouth,Standard_E8_v3,on_demand,NA,0.624,USD,Azure Retail Prices API,2025-12-18T04:45:35.129818
AZURE,uksouth,Standard_E8_v3,reserved_1y,NA,0.366895,USD,Azure Retail Prices API,2025-12-18T04:45:37.478721
AZURE,uksouth,Standard_E8_v3,reserved_3y,NA,0.234627,USD,Azure Retail Prices API,2025-12-18T04:45:37.478724
AZURE,uksouth,Standard_E8_v3,spot,NA,0.07488,USD,Azure Retail Prices API,2025-12-18T04:45:35.128552
AZURE,uksouth,Standard_E8a_v4,on_demand,NA,0.592,USD,Azure Retail Prices API,2025-12-18T04:45:35.129149
AZURE,uksouth,Standard_E8a_v4,reserved_1y,NA,0.348059,USD,Azure Retail Prices API,2025-12-18T04:45:37.477720
AZURE,uksouth,Standard_E8a_v4,reserved_3y,NA,0.222603,USD,Azure Retail Prices API,2025-12-18T04:45:37.477726
AZURE,uksouth,Standard_E8a_v4,spot,NA,0.07104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128443
AZURE,uksouth,Standard_E8ads_v5,on_demand,NA,0.984,USD,Azure Retail Prices API,2025-12-18T04:45:35.129510
AZURE,uksouth,Standard_E8ads_v5,reserved_1y,NA,0.36347,USD,Azure Retail Prices API,2025-12-18T04:45:37.478697
AZURE,uksouth,Standard_E8ads_v5,reserved_3y,NA,0.234094,USD,Azure Retail Prices API,2025-12-18T04:45:37.478700
AZURE,uksouth,Standard_E8ads_v5,spot,NA,0.07392,USD,Azure Retail Prices API,2025-12-18T04:45:35.129204
AZURE,uksouth,Standard_E8ads_v6,on_demand,NA,0.675,USD,Azure Retail Prices API,2025-12-18T04:45:35.129788
AZURE,uksouth,Standard_E8ads_v6,reserved_1y,NA,0.398402,USD,Azure Retail Prices API,2025-12-18T04:45:37.478703
AZURE,uksouth,Standard_E8ads_v6,reserved_3y,NA,0.256583,USD,Azure Retail Prices API,2025-12-18T04:45:37.478706
AZURE,uksouth,Standard_E8ads_v6,spot,NA,0.081,USD,Azure Retail Prices API,2025-12-18T04:45:35.129041
AZURE,uksouth,Standard_E8as_v4,on_demand,NA,0.592,USD,Azure Retail Prices API,2025-12-18T04:45:35.129333
AZURE,uksouth,Standard_E8as_v4,reserved_1y,NA,0.348059,USD,Azure Retail Prices API,2025-12-18T04:45:37.478066
AZURE,uksouth,Standard_E8as_v4,reserved_3y,NA,0.222603,USD,Azure Retail Prices API,2025-12-18T04:45:37.478072
AZURE,uksouth,Standard_E8as_v4,spot,NA,0.07104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128411
AZURE,uksouth,Standard_E8as_v5,on_demand,NA,0.9,USD,Azure Retail Prices API,2025-12-18T04:45:35.128289
AZURE,uksouth,Standard_E8as_v5,reserved_1y,NA,0.313927,USD,Azure Retail Prices API,2025-12-18T04:45:37.476816
AZURE,uksouth,Standard_E8as_v5,reserved_3y,NA,0.202169,USD,Azure Retail Prices API,2025-12-18T04:45:37.476821
AZURE,uksouth,Standard_E8as_v5,spot,NA,0.06384,USD,Azure Retail Prices API,2025-12-18T04:45:35.128546
AZURE,uksouth,Standard_E8d_v4,on_demand,NA,0.676,USD,Azure Retail Prices API,2025-12-18T04:45:35.128708
AZURE,uksouth,Standard_E8d_v4,reserved_1y,NA,0.397489,USD,Azure Retail Prices API,2025-12-18T04:45:37.477297
AZURE,uksouth,Standard_E8d_v4,reserved_3y,NA,0.254186,USD,Azure Retail Prices API,2025-12-18T04:45:37.477300
AZURE,uksouth,Standard_E8d_v4,spot,NA,0.08112,USD,Azure Retail Prices API,2025-12-18T04:45:35.129363
AZURE,uksouth,Standard_E8ds_v4,on_demand,NA,0.676,USD,Azure Retail Prices API,2025-12-18T04:45:35.129328
AZURE,uksouth,Standard_E8ds_v4,reserved_1y,NA,0.397489,USD,Azure Retail Prices API,2025-12-18T04:45:37.478029
AZURE,uksouth,Standard_E8ds_v4,reserved_3y,NA,0.254186,USD,Azure Retail Prices API,2025-12-18T04:45:37.478035
AZURE,uksouth,Standard_E8ds_v4,spot,NA,0.08112,USD,Azure Retail Prices API,2025-12-18T04:45:35.129545
AZURE,uksouth,Standard_E8ds_v5,on_demand,NA,0.676,USD,Azure Retail Prices API,2025-12-18T04:45:35.128454
AZURE,uksouth,Standard_E8ds_v5,reserved_1y,NA,0.398858,USD,Azure Retail Prices API,2025-12-18T04:45:37.477013
AZURE,uksouth,Standard_E8ds_v5,reserved_3y,NA,0.256887,USD,Azure Retail Prices API,2025-12-18T04:45:37.477016
AZURE,uksouth,Standard_E8ds_v5,spot,NA,0.08112,USD,Azure Retail Prices API,2025-12-18T04:45:35.128646
AZURE,uksouth,Standard_E8ds_v6,on_demand,NA,0.768,USD,Azure Retail Prices API,2025-12-18T04:45:35.129528
AZURE,uksouth,Standard_E8ds_v6,reserved_1y,NA,0.47637,USD,Azure Retail Prices API,2025-12-18T04:45:37.478427
AZURE,uksouth,Standard_E8ds_v6,reserved_3y,NA,0.299658,USD,Azure Retail Prices API,2025-12-18T04:45:37.478431
AZURE,uksouth,Standard_E8ds_v6,spot,NA,0.09216,USD,Azure Retail Prices API,2025-12-18T04:45:35.129921
AZURE,uksouth,Standard_E8pds_v6,on_demand,NA,0.539,USD,Azure Retail Prices API,2025-12-18T04:45:35.129507
AZURE,uksouth,Standard_E8pds_v6,reserved_1y,NA,0.318151,USD,Azure Retail Prices API,2025-12-18T04:45:37.478382
AZURE,uksouth,Standard_E8pds_v6,reserved_3y,NA,0.204909,USD,Azure Retail Prices API,2025-12-18T04:45:37.478387
AZURE,uksouth,Standard_E8pds_v6,spot,NA,0.06468,USD,Azure Retail Prices API,2025-12-18T04:45:35.130042
AZURE,uksouth,Standard_E8ps_v6,on_demand,NA,0.425,USD,Azure Retail Prices API,2025-12-18T04:45:35.128761
AZURE,uksouth,Standard_E8ps_v6,reserved_1y,NA,0.250685,USD,Azure Retail Prices API,2025-12-18T04:45:37.477320
AZURE,uksouth,Standard_E8ps_v6,reserved_3y,NA,0.161416,USD,Azure Retail Prices API,2025-12-18T04:45:37.477323
AZURE,uksouth,Standard_E8ps_v6,spot,NA,0.051,USD,Azure Retail Prices API,2025-12-18T04:45:35.128268
AZURE,uksouth,Standard_E8s_v3,on_demand,NA,0.624,USD,Azure Retail Prices API,2025-12-18T04:45:35.129439
AZURE,uksouth,Standard_E8s_v3,reserved_1y,NA,0.366895,USD,Azure Retail Prices API,2025-12-18T04:45:37.478247
AZURE,uksouth,Standard_E8s_v3,reserved_3y,NA,0.234627,USD,Azure Retail Prices API,2025-12-18T04:45:37.478253
AZURE,uksouth,Standard_E8s_v3,spot,NA,0.07488,USD,Azure Retail Prices API,2025-12-18T04:45:35.128425
AZURE,uksouth,Standard_E8s_v4,on_demand,NA,0.592,USD,Azure Retail Prices API,2025-12-18T04:45:35.129062
AZURE,uksouth,Standard_E8s_v4,reserved_1y,NA,0.348059,USD,Azure Retail Prices API,2025-12-18T04:45:37.477615
AZURE,uksouth,Standard_E8s_v4,reserved_3y,NA,0.222603,USD,Azure Retail Prices API,2025-12-18T04:45:37.477620
AZURE,uksouth,Standard_E8s_v4,spot,NA,0.07104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128687
AZURE,uksouth,Standard_E8s_v5,on_demand,NA,0.592,USD,Azure Retail Prices API,2025-12-18T04:45:35.129568
AZURE,uksouth,Standard_E8s_v5,reserved_1y,NA,0.349315,USD,Azure Retail Prices API,2025-12-18T04:45:37.478478
AZURE,uksouth,Standard_E8s_v5,reserved_3y,NA,0.219026,USD,Azure Retail Prices API,2025-12-18T04:45:37.478481
AZURE,uksouth,Standard_E8s_v5,spot,NA,0.07104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128899
AZURE,uksouth,Standard_E96a_v4,on_demand,NA,7.104,USD,Azure Retail Prices API,2025-12-18T04:45:35.129661
AZURE,uksouth,Standard_E96a_v4,reserved_1y,NA,4.177169,USD,Azure Retail Prices API,2025-12-18T04:45:37.478557
AZURE,uksouth,Standard_E96a_v4,reserved_3y,NA,2.671119,USD,Azure Retail Prices API,2025-12-18T04:45:37.478560
AZURE,uksouth,Standard_E96a_v4,spot,NA,0.85248,USD,Azure Retail Prices API,2025-12-18T04:45:35.129727
AZURE,uksouth,Standard_E96ads_v5,on_demand,NA,11.808,USD,Azure Retail Prices API,2025-12-18T04:45:35.129664
AZURE,uksouth,Standard_E96ads_v5,reserved_1y,NA,4.361301,USD,Azure Retail Prices API,2025-12-18T04:45:37.478651
AZURE,uksouth,Standard_E96ads_v5,reserved_3y,NA,2.808942,USD,Azure Retail Prices API,2025-12-18T04:45:37.478654
AZURE,uksouth,Standard_E96ads_v5,spot,NA,0.88704,USD,Azure Retail Prices API,2025-12-18T04:45:35.128463
AZURE,uksouth,Standard_E96ads_v6,on_demand,NA,8.102,USD,Azure Retail Prices API,2025-12-18T04:45:35.129436
AZURE,uksouth,Standard_E96ads_v6,reserved_1y,NA,4.780365,USD,Azure Retail Prices API,2025-12-18T04:45:37.478233
AZURE,uksouth,Standard_E96ads_v6,reserved_3y,NA,3.078919,USD,Azure Retail Prices API,2025-12-18T04:45:37.478241
AZURE,uksouth,Standard_E96ads_v6,spot,NA,0.97224,USD,Azure Retail Prices API,2025-12-18T04:45:35.129190
AZURE,uksouth,Standard_E96as_v4,on_demand,NA,7.104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128242
AZURE,uksouth,Standard_E96as_v4,reserved_1y,NA,4.177169,USD,Azure Retail Prices API,2025-12-18T04:45:37.476764
AZURE,uksouth,Standard_E96as_v4,reserved_3y,NA,2.671119,USD,Azure Retail Prices API,2025-12-18T04:45:37.476770
AZURE,uksouth,Standard_E96as_v4,spot,NA,0.85248,USD,Azure Retail Prices API,2025-12-18T04:45:35.128649
AZURE,uksouth,Standard_E96as_v5,on_demand,NA,10.8,USD,Azure Retail Prices API,2025-12-18T04:45:35.129285
AZURE,uksouth,Standard_E96as_v5,reserved_1y,NA,3.766553,USD,Azure Retail Prices API,2025-12-18T04:45:37.478692
AZURE,uksouth,Standard_E96as_v5,reserved_3y,NA,2.425913,USD,Azure Retail Prices API,2025-12-18T04:45:37.478695
AZURE,uksouth,Standard_E96as_v5,spot,NA,0.76608,USD,Azure Retail Prices API,2025-12-18T04:45:35.128396
AZURE,uksouth,Standard_E96ds_v5,on_demand,NA,8.112,USD,Azure Retail Prices API,2025-12-18T04:45:35.129955
AZURE,uksouth,Standard_E96ds_v5,reserved_1y,NA,4.786073,USD,Azure Retail Prices API,2025-12-18T04:45:37.478851
AZURE,uksouth,Standard_E96ds_v5,reserved_3y,NA,3.082572,USD,Azure Retail Prices API,2025-12-18T04:45:37.478854
AZURE,uksouth,Standard_E96ds_v5,spot,NA,0.97344,USD,Azure Retail Prices API,2025-12-18T04:45:35.128272
AZURE,uksouth,Standard_E96ds_v6,on_demand,NA,9.22,USD,Azure Retail Prices API,2025-12-18T04:45:35.129573
AZURE,uksouth,Standard_E96ds_v6,reserved_1y,NA,5.716324,USD,Azure Retail Prices API,2025-12-18T04:45:37.478485
AZURE,uksouth,Standard_E96ds_v6,reserved_3y,NA,3.595738,USD,Azure Retail Prices API,2025-12-18T04:45:37.478488
AZURE,uksouth,Standard_E96ds_v6,spot,NA,1.1064,USD,Azure Retail Prices API,2025-12-18T04:45:35.129077
AZURE,uksouth,Standard_E96pds_v6,on_demand,NA,6.47,USD,Azure Retail Prices API,2025-12-18T04:45:35.129416
AZURE,uksouth,Standard_E96pds_v6,reserved_1y,NA,3.81758,USD,Azure Retail Prices API,2025-12-18T04:45:37.478213
AZURE,uksouth,Standard_E96pds_v6,reserved_3y,NA,2.458752,USD,Azure Retail Prices API,2025-12-18T04:45:37.478218
AZURE,uksouth,Standard_E96pds_v6,spot,NA,0.7764,USD,Azure Retail Prices API,2025-12-18T04:45:35.129116
AZURE,uksouth,Standard_E96ps_v6,on_demand,NA,5.098,USD,Azure Retail Prices API,2025-12-18T04:45:35.129442
AZURE,uksouth,Standard_E96ps_v6,reserved_1y,NA,3.007534,USD,Azure Retail Prices API,2025-12-18T04:45:37.478257
AZURE,uksouth,Standard_E96ps_v6,reserved_3y,NA,1.9371,USD,Azure Retail Prices API,2025-12-18T04:45:37.478260
AZURE,uksouth,Standard_E96ps_v6,spot,NA,0.61176,USD,Azure Retail Prices API,2025-12-18T04:45:35.129577
AZURE,uksouth,Standard_E96s_v5,on_demand,NA,7.104,USD,Azure Retail Prices API,2025-12-18T04:45:35.128486
AZURE,uksouth,Standard_E96s_v5,reserved_1y,NA,4.191324,USD,Azure Retail Prices API,2025-12-18T04:45:37.477048
AZURE,uksouth,Standard_E96s_v5,reserved_3y,NA,2.628463,USD,Azure Retail Prices API,2025-12-18T04:45:37.477051
AZURE,uksouth,Standard_E96s_v5,spot,NA,0.85248,USD,Azure Retail Prices API,2025-12-18T04:45:35.129551
AZURE,uksouth,Standard_EC16ads_v5,on_demand,NA,1.232,USD,Azure Retail Prices API,2025-12-18T04:45:35.129301
AZURE,uksouth,Standard_EC16ads_v5,reserved_1y,NA,0.985616,USD,Azure Retail Prices API,2025-12-18T04:45:37.478007
AZURE,uksouth,Standard_EC16ads_v5,reserved_3y,NA,0.739193,USD,Azure Retail Prices API,2025-12-18T04:45:37.478012
AZURE,uksouth,Standard_EC16ads_v5,spot,NA,0.232478,USD,Azure Retail Prices API,2025-12-18T04:45:35.129589
AZURE,uksouth,Standard_EC16ads_v6,on_demand,NA,1.35,USD,Azure Retail Prices API,2025-12-18T04:45:35.129930
